company_name,phone,phone_normalized,email,website,city,created_at,search_id
Melbourne Window Company,+61 3 9923 8232,61399238232,info@melbournewindowco.com.au,https://www.melbournewindowco.com.au/,Oakleigh,2026-05-22T10:50:08.266379,8f262b76-a4f3-4e52-adb2-fb191f417921
Custom Home Builders,+61 2 9188 7769,61291887769,info@customhomebuild.com.au,https://customhomebuild.com.au/,Paddington,2026-05-21T06:29:05.24821,fc8b43d9-a672-4ec3-9563-795bef0e3025
SPH Built – Custom Home Builder Sydney,+61 488 307 340,61488307340,hello@sphbuilt.com.au,https://www.sphbuilt.com.au/,Botany,2026-05-21T06:29:05.24821,fc8b43d9-a672-4ec3-9563-795bef0e3025
BBS Homes,+61 1300 897 179,611300897179,sales@bbshomes.com.au,http://www.bbshomes.com.au/,Fyshwick,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Stratco Gepps Cross,+61 1300 165 165,611300165165,,https://www.stratco.com.au/stores/gepps-cross/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=plcid_4951240675909999346&utm_content=Stratco%20Gepps%20Cross%20-%20Gepps%20Cross,Gepps Cross,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
XANVIC: Building Australia,+61 2 8964 7413,61289647413,info@xanvic.com.au,http://www.xanvic.com.au/,Lane Cove West,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Natura Homes,+61 2 6110 2001,61261102001,info@naturahomes.com.au,http://www.naturahomes.com.au/,Fyshwick,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Freedom Built,+61 409 777 900,61409777900,,https://www.freedombuilt.com.au/,Hume,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Taz Building Group- Custom Home Builder Canberra- Knock Down Rebuild Canberra,+61 481 875 645,61481875645,info@tazbuildinggroup.com.au,https://tazbuildinggroup.com.au/,Jacka,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Stiletto Homes,+61 2 4295 7272,61242957272,webenquiries@stilettohomes.com,http://www.stilettohomes.com.au/,Warilla,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Class Constructions,+61 489 953 410,61489953410,kristine@classc.com.au,http://classconstructions.com.au/,Evatt,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Hotondo Homes - Canberra,+61 1800 677 156,611800677156,media@hotondo.com.au,https://hotondo.com.au/home-builders/canberra?utm_source=google&utm_medium=organic&utm_campaign=Canberra&utm_source_platform=GoogleMyBusiness,Theodore,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Stylecon Homes - Canberra Builder,+61 418 256 486,61418256486,pat@stylec.com.au,https://www.styleconhomes.com.au/,,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
35 Degrees Pty. Ltd.,+61 2 6130 0885,61261300885,tomh@35d.com.au,https://www.35d.com.au/,Lyneham,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Canberra Custom Homes,+61 1300 979 658,611300979658,,http://www.canberracustomhomes.com.au/,Belconnen,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
CJC Constructions,+61 402 196 869,61402196869,rhiannon@cjcconstructions.com.au,http://cjcconstructions.com.au/,Griffith,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
NJR Homes,+61 424 981 716,61424981716,,http://www.njrhomes.com.au/,Mitchell,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Classic Homes ACT- Custom Builder Canberra,+61 420 204 747,61420204747,homes@classichomesact.com.au,http://classichomesact.com.au/,Denman Prospect,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Canberra Home Builders,+61 2 6171 6104,61261716104,,http://www.canberrahomebuilders.com.au/,Narrabundah,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Sunny Homes - Taylor Display Home (Manhattan style single-storey),+61 493 030 306,61493030306,sales@sunnyhomes.com.au,https://sunnyhomes.com.au/home-builders-act-taylor/,Taylor,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Sonam Homes Pty Ltd,+61 435 421 129,61435421129,info@sonamhomes.com.au,https://sonamhomes.com.au/,Acton,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Blackett Homes,+61 2 6241 6311,61262416311,rad@blacketthomes.com.au,https://www.blacketthomes.com.au/,Braddon,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Upmarket Homes | Custom Home Builder | Knockdown Rebuild Canberra,+61 2 6247 3570,61262473570,sales@upmarketcanberra.com.au,http://upmarketcanberra.com.au/,Lyneham,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Softwoods Modbury,+61 8 8396 4044,61883964044,,https://www.softwoods.com.au/,Modbury,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
"Rosin Bros | Custom Home Builders, Canberra",+61 2 6247 4799,61262474799,,http://rosinbros.com.au/,Phillip,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Allenco Construction,+61 429 999 478,61429999478,admin@allencoconstruction.com,http://allencoconstruction.com.au/,Unley,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Bespoke Outdoor,+61 8 8123 3071,61881233071,sales@bespokeoutdoor.com.au,https://bespokeoutdoor.com.au/,Eastwood,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Midstate Hardware Mitre 10,+61 8 8632 3022,61886323022,,https://midstatehardware.com.au/,Port Pirie,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Woodroffe Skylights,+61 8 8359 7300,61883597300,sales@woodroffeskylights.com.au,http://www.woodroffeskylights.com.au/,Pooraka,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Rosa Constructions,+61 423 766 962,61423766962,,http://rosaconstructions.com.au/,Mitcham,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Create Build Enjoy,+61 2 6145 2474,61261452474,info@createbuild.com.au,https://createbuild.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Fyshwick,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
L2 Homes,+61 2 5740 7660,61257407660,admin@l2homes.com.au,https://l2homes.com.au/,Kingston,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Structure Point,+61 430 444 478,61430444478,info@structurepoint.com.au,https://structurepoint.com.au/,Mitchell,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Regal Homes,+61 2 6239 2360,61262392360,contact@regalhomes.com.au,http://regalhomes.com.au/,Fyshwick,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Skyview Building Group,+61 409 284 632,61409284632,ben@skyviewbg.com,http://www.skyviewbg.com.au/,Oakville,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Burbank Homes - New South Wales Head Office,+61 132872,61132872,,https://www.burbank.com.au/nsw/,Parramatta,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Built for Living,+61 413 126 238,61413126238,,https://www.builtforliving.au/,,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
VanHomes,+61 1300 558 512,611300558512,sales@vanhomes.com.au,http://www.vanhomes.com.au/,Berkeley Vale,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Backyard Grannys,+61 2 4947 2800,61249472800,,https://www.backyardgrannys.com.au/?utm_source=Google%20My%20Business&utm_medium=Google%20My%20Business&utm_campaign=Backyard%20Grannys%20Bennetts%20Green,Bennetts Green,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Abode Constructions & Developments Pty Ltd,+61 488 855 500,61488855500,info@abodeconstructions.com.au,https://abodeconstructions.com.au/?utm_source=mamgbp&utm_medium=gbp&utm_campaign=abodeconstructions,Dickson,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Paal Kit Homes,+61 2 4735 4377,61247354377,,https://www.paalkithomes.com.au/,Emu Plains,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Valley Homes,+61 2 4934 1400,61249341400,sales@valleyhomes.com.au,https://valleyhomes.com.au/,Maitland,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
BLD Homes,+61 2 6280 4190,61262804190,admin@bldhomes.com.au,http://bldhomes.com.au/,Fyshwick,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Custom Home Creations - Home Builders Canberra,+61 420 716 784,61420716784,alex@customhomecreations.com.au,https://www.customhomecreations.com.au/,Karabar,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Punjab Homes,+61 402 924 301,61402924301,info@punjabhomesaustralia.com.au,https://punjabhomesaustralia.com.au/,Mitchell,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Softwoods,+61 8 8346 1499,61883461499,,https://www.softwoods.com.au/,Croydon,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Bettawood Timber,+61 8 8297 8844,61882978844,info@bettawood.com.au,http://bettawood.net.au/,Glandore,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Noble Home Builders,+61 2 8651 1400,61286511400,,https://www.noblehomebuilders.com.au/,Rhodes,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Kellybuilt Projects Pty Ltd,+61 428 249 655,61428249655,admin@kellybuiltprojects.com,https://kellybuiltprojects.com/,,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
Tekton Building Group,+61 1300 997 775,611300997775,admin@tektonbuildinggroup.com.au,https://www.tektonbuildinggroup.com.au/,South Penrith,2026-05-19T10:10:52.819314,c5008baa-0a6f-483a-a607-e5ee40cb5562
DABSCO,+61 8 8947 8111,61889478111,sales@dabsco.com.au,https://dabsco.com.au/,Winnellie,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Urban Edge SA,+61 8 8131 3343,61881313343,ameen@urbanedgesa.com.au,http://www.urbanedgesa.com.au/,Pooraka,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Diaz Homes,+61 413 579 009,61413579009,info@diazhomes.com.au,http://www.diazhomes.com.au/,Kensington Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Duthy Homes,+61 8 8294 3333,61882943333,info@duthyhomes.com.au,http://duthyhomes.com.au/,Glenelg South,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Desyn Homes,+61 8 8350 5566,61883505566,hello@desyn.com.au,http://www.desyn.com.au/,North Plympton,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Medallion Homes,+61 8 8338 2325,61883382325,enquiries@medallionhomes.com.au,http://www.medallionhomes.com.au/,Rose Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Samuel James Homes,+61 8 8364 5689,61883645689,sales@samueljames.com.au,http://www.samueljames.com.au/,Kensington Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Melisi Homes,+61 8 8365 5300,61883655300,build@melisihomes.com.au,http://www.melisihomes.com.au/,,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Luxe Built SA,+61 412 842 090,61412842090,josh@luxebuilt.com.au,http://luxebuilt.com.au/,,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Century Homes,+61 8 7001 9195,61870019195,info@centuryhomes.com.au,http://www.centuryhomes.com.au/,Royal Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Hampton Homes Adelaide,+61 411 178 441,61411178441,nadia@hamptonhomesadelaide.com.au,http://www.hamptonhomesadelaide.com.au/,Beulah Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Mayland Homes,+61 470 595 829,61470595829,admin@maylandhomes.com.au,http://www.maylandhomes.com.au/,Lightsview,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Urban 3,+61 8 8244 9111,61882449111,%20enquiries@urban3.com.au,http://urban3.com.au/,Woodville,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
SA Designer Homes - Adelaide Builders,+61 8 8117 8773,61881178773,info@sadesignerhomes.com.au,https://www.sadesignerhomes.com.au/,Croydon Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Regent Homes,+61 8 8351 2022,61883512022,yourhome@regenthomes.com.au,http://regenthomes.com.au/,Plympton,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Custom Home Builders Adelaide - Tetrabuilt,+61 8 8449 8739,61884498739,info@tetrabuilt.com.au,https://tetrabuilt.com.au/custom-home-builders-adelaide/,Exeter,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Selecta Homes & Building Solutions,+61 8 8256 6300,61882566300,enquiries@selectahomes.com.au,http://www.selectahomes.com.au/,Burton,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
VASTU HOMES SA,+61 421 182 636,61421182636,info@vastuhomes.com.au,https://vastuhomes.com.au/,Kings Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Statesman Homes,+61 8 8366 0080,61883660080,dallasc@statesman-homes.com.au,http://www.statesman-homes.com.au/,Hackney,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Future Homes Building Group,+61 8 8234 2200,61882342200,info@futurehomes.build,http://www.futurehomes.build/,Flinders Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Turnbull Built,+61 497 796 311,61497796311,louise@turnbullbuilt.com.au,https://www.turnbullbuilt.com.au/,Glenelg North,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
EcoUrbane Building Group,+61 414 912 367,61414912367,mark@ecourbane.com.au,http://www.ecourbane.com.au/,West Hindmarsh,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
The Building Company,+61 8 7079 6448,61870796448,info@thebuildingcompany.net,https://www.thebuildingcompany.net/,Glenelg South,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
BTF Constructions,+61 8 7123 1434,61871231434,admin@btfconstructions.com.au,https://www.btfconstructions.com.au/,Henley Beach South,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
GRAPHITE CONSTRUCTION MANAGEMENT CUSTOM HOMES,+61 410 531 090,61410531090,michael@graphitecm.com.au,https://graphitecm.com.au/,Royal Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Skilled Hand Homes,+61 426 191 902,61426191902,info@skilledhandhomes.com.au,https://www.skilledhandhomes.com.au/,,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Gasparin Homes,+61 8 8266 0566,61882660566,info@gasparinhomes.com.au,http://gasparinhomes.com.au/,Collinswood,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Sunrise Custom Homes,+61 1300 108 208,611300108208,info@sunrisehomes.com.au,http://sunrisehomes.com.au/,Edinburgh,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Beechwood Homes,+61 8 7422 1100,61874221100,sales@beechwood.com.au,http://www.beechwood.com.au/,Wayville,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Golding Projects,+61 8 8344 4000,61883444000,terry@goldingprojects.com.au,https://www.goldingprojects.com.au/,Vale Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Grand Designer Homes,+61 407 978 758,61407978758,ap@granddesignerhomes.com.au,http://granddesignerhomes.com.au/,Marden,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Hammat Constructions,+61 400 131 822,61400131822,admin@hammatconstructions.com.au,https://hammatconstructions.com.au/,,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Alan Sheppard Constructions,+61 8 8338 7100,61883387100,info@alansheppard.com.au,https://alansheppard.com.au/,Glen Osmond,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Sunshine Homes SA,+61 455 333 410,61455333410,info@sunshinehomessa.com.au,http://sunshinehomessa.com.au/,Payneham,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Lares Homes Pty Ltd,+61 8 8274 1360,61882741360,info@lareshomes.com.au,https://www.lareshomes.com.au/,Unley,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Custom Built New Homes and Renovations,+61 8 8294 0255,61882940255,admin@custombuiltnewhomes.com.au,https://www.custombuiltnewhomes.com.au/,,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Liberty Homes,+61 8 8366 0005,61883660005,info@liberty-homes.com.au,https://www.liberty-homes.com.au/,Hackney,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Eastern Building Group,+61 8 8363 3331,61883633331,admin@easternbuildgroup.com.au,http://easternbuildinggroup.com.au/,Marden,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
SV Built,+61 409 699 442,61409699442,info@svbuilt.com.au,http://www.svbuilt.com.au/,Royal Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Complete Construct - New Homes & Renovations,+61 449 828 219,61449828219,admin@completeconstruct.com.au,http://www.completeconstruct.com.au/,Kent Town,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Normus Homes - Custom Homes Adelaide,+61 8 8363 5744,61883635744,sales@normus.com.au,http://www.normus.com.au/,St Peters,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
"Trilogy Projects - Custom Home Renovations and Extensions in Adelaide, SA",+61 8 8444 0436,61884440436,info@trilogyprojects.com.au,https://trilogyprojects.com.au/,Payneham South,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Buildscope,+61 412 368 447,61412368447,enquiries@buildscope.com.au,http://www.buildscope.com.au/,Norwood,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
David Reid Homes Adelaide,+61 8 7093 2525,61870932525,info.adelaide@davidreidhomes.com.au,https://davidreidhomesadelaide.com.au/,Clearview,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
ASPEC Homes - Custom Home Builder in Adelaide,+61 8 8353 0691,61883530691,info@aspechomes.com.au,https://aspechomes.com.au/,Beverley,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Stunning Homes,+61 8 7080 7195,61870807195,info@stunninghomes.com.au,http://www.stunninghomes.com.au/,Modbury,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Dechellis Homes,+61 8 8362 7427,61883627427,reception@dechellishomes.com.au,http://dechellishomes.com.au/,Kent Town,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
TRIIIA Builders,+61 8 8482 2900,61884822900,simon@triiiabuilders.com.au,http://www.triiiabuilders.com.au/,Kensington Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Lexmo Homes - Adelaide Home Builder,+61 8 7093 3170,61870933170,support@lexmo.com.au,http://lexmo.com.au/,Pooraka,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Adelaide Home Improvements Pty Ltd.,+61 8 8297 2088,61882972088,enquiry@adelaidehomeimprovements.com.au,https://adelaidehomeimprovements.com.au/,Linden Park,2026-05-19T09:41:23.770335,7fcd1614-9637-444f-bea3-b2889451d055
Norde Homes,+61 8 6188 5966,61861885966,info@nordehomes.com.au,https://nordehomes.com.au/,Balcatta,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Stannard Homes,+61 8 9446 5500,61894465500,joel@dmaxphotography.com.au,https://www.stannardhomes.com.au/?utm_source=google-my-business&utm_medium=organic&utm_campaign=headoffice,Osborne Park,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Matched Homes,+61 406 279 876,61406279876,jack@matchedhomes.com.au,http://matchedhomes.com.au/,West Perth,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Clarke Custom Homes,+61 415 523 294,61415523294,contact@clarkecustomhomes.com.au,http://clarkecustomhomes.com.au/,,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Homes4You WA,+61 422 661 653,61422661653,WAsales@homes4youwa.com,http://homes4youwa.com/,Sydney,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Coast Homes WA,+61 8 6241 6777,61862416777,info@coasthomeswa.com.au,https://www.coasthomeswa.com.au/,Osborne Park,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Sydney Gazebo & Bali Huts,+61 1300 282 060,611300282060,sales@sydneygazeboandbalihuts.com.au,https://sydneygazeboandbalihuts.com.au/,Emu Plains,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
New Home Building Brokers,+61 1300 383 262,611300383262,contact@nhbb.com.au,http://www.nhbb.com.au/,Subiaco,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
MPM Carpentry & Construction,+61 412 499 296,61412499296,MARCUS.MPMCARPENTRY@GMAIL.COM,https://mpmcarpentry.com.au/,,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Mainmark Sydney,+61 1800 623 312,611800623312,mge.au@mainmark.com,https://mainmark.com/?utm_source=Google&utm_medium=Organiclocal&utm_campaign=Googlemybusiness,North Sydney,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Trio Homes,+61 8 9271 3881,61892713881,admin@triohomes.com.au,http://triohomes.com.au/,Inglewood,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Zencorp Construction Group,+61 2 9197 8344,61291978344,info@zencorp.com.au,https://zencorp.com.au/,Silverwater,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
GALVIN GROUP STUDIO,+61 8 8268 2425,61882682425,info@galvingroup.com.au,https://www.galvingroup.com.au/,Parkside,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Fair Dinkum Builds,+61 1800 033 284,611800033284,mensshed@fairdinkumbuilds.com.au,http://www.fairdinkumbuilds.com.au/,Erskine Park,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
SheShed Australia,+61 1800 316 583,611800316583,ask@sheshedz.com.au,https://www.sheshedz.com.au/,Blaxland,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Signature Projects,+61 2 8316 4775,61283164775,inquiries@signatureprojects.net.au,https://www.signatureprojects.net.au/,Bella Vista,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
CSC Building & Design,+61 400 299 905,61400299905,cscbuilders@outlook.com.au,http://cscbuilders.com.au/,,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
MP Homes,+61 422 460 045,61422460045,admin@mphomeswa.com.au,http://mphomeswa.com.au/,,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
BGW Constructions,+61 407 298 564,61407298564,info@bgwconstructions.com.au,https://bgwconstructions.com.au/,Engadine,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Green Homes Builders - Head Office,+61 1300 724 661,611300724661,support@greenhomesaustralia.com.au,https://greenhomesaustralia.com.au/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,Orange,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Move Homes,+61 8 9249 4455,61892494455,hello@movehomes.com.au,https://movehomes.com.au/,Malaga,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Springate Homes & Renovations,+61 400 066 664,61400066664,info@springatehomes.com.au,https://springatehomes.com.au/,Dalkeith,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
CDC Building,+61 405 975 161,61405975161,admin@cdcbuilding.net,http://cdc-building.com/,Parramatta,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Tiny Homes 4U,+61 2 7232 0245,61272320245,sales@tinyhomes4u.com.au,https://tinyhomes4u.com.au/,West Gosford,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Blue Strike Homes,+61 483 933 787,61483933787,ADMIN@BLUESTRIKE.COM.AU,http://www.bluestrike.com.au/,,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Platinum Homes,+61 2 9899 2200,61298992200,info@platinumhomes.net.au,http://www.platinumhomes.net.au/,Riverstone,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Diamond New Homes,+61 411 144 858,61411144858,enquiries@diamondnewhomes.com.au,https://www.diamondnewhomes.com.au/,,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
JAV Custom Homes,+61 489 261 361,61489261361,info@javcustomhomes.com.au,https://www.javcustomhomes.com.au/,Dalkeith,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Prostruct Projects Pty Ltd,+61 2 9311 1229,61293111229,info@prostruct.com.au,https://www.prostruct.com.au/,Kogarah,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Nulook Homes,+61 8 9349 7003,61893497003,info@nulookhomes.com.au,http://www.nulookhomes.com.au/,Balcatta,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
WOW Homes,+61 8 9318 6000,61893186000,info@wowhomes.com.au,https://www.wowhomes.com.au/?utm_source=google&utm_medium=organic&utm_campaign=GMB,Subiaco,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
Weeks Homes Roseworthy,+61 1800 493 357,611800493357,daniel.caulfield@weeks.com.au,https://www.weeks.com.au/display-home-locations/roseworthy?utm_source=local&utm_medium=organic&utm_campaign=roseworthy&utm_id=gbp,Roseworthy,2026-05-19T08:14:16.227327,773b15b9-b6e5-4088-8046-5b99afcf4687
